TERRITORIO	TIME_PERIOD	MEDIDAS	OBS_VALUE	ESTADO_OBSERVACION	CONFIDENCIALIDAD_OBSERVACION
La Guancha	2017	Otros ingresos	7.8		
La Guancha	2016	Otros ingresos	7.2		
La Guancha	2015	Otros ingresos	7.6		
Guía de Isora	2023	Sueldos y salarios	64.6		
Guía de Isora	2022	Sueldos y salarios	63.1		
Guía de Isora	2021	Sueldos y salarios	53.9		
Guía de Isora	2020	Sueldos y salarios	50.7		
Guía de Isora	2019	Sueldos y salarios	65.6		
Guía de Isora	2018	Sueldos y salarios	64.9		
Guía de Isora	2017	Sueldos y salarios	65.1		
Guía de Isora	2016	Sueldos y salarios	64.5		
Guía de Isora	2015	Sueldos y salarios	62.9		
Guía de Isora	2023	Pensiones	16.2		
Guía de Isora	2022	Pensiones	16.8		
Guía de Isora	2021	Pensiones	17.6		
Guía de Isora	2020	Pensiones	17.4		
Guía de Isora	2019	Pensiones	15.4		
Guía de Isora	2018	Pensiones	15		
Guía de Isora	2017	Pensiones	15.3		
Guía de Isora	2016	Pensiones	16		
Guía de Isora	2015	Pensiones	16.4		
Guía de Isora	2023	Prestaciones por desempleo	2.8		
Guía de Isora	2022	Prestaciones por desempleo	3.3		
Guía de Isora	2021	Prestaciones por desempleo	11.6		
Guía de Isora	2020	Prestaciones por desempleo	17.4		
Guía de Isora	2019	Prestaciones por desempleo	4.3		
Guía de Isora	2018	Prestaciones por desempleo	4.3		
Guía de Isora	2017	Prestaciones por desempleo	4.5		
Guía de Isora	2016	Prestaciones por desempleo	5		
Guía de Isora	2015	Prestaciones por desempleo	5.7		
Guía de Isora	2023	Otras prestaciones	3.7		
Guía de Isora	2022	Otras prestaciones	3.8		
Guía de Isora	2021	Otras prestaciones	4		
Guía de Isora	2020	Otras prestaciones	3.5		
Guía de Isora	2019	Otras prestaciones	3		
Guía de Isora	2018	Otras prestaciones	3		
Guía de Isora	2017	Otras prestaciones	2.6		
Guía de Isora	2016	Otras prestaciones	2.5		
Guía de Isora	2015	Otras prestaciones	2.6		
Guía de Isora	2023	Otros ingresos	12.8		
Guía de Isora	2022	Otros ingresos	13.1		
Guía de Isora	2021	Otros ingresos	12.9		
Guía de Isora	2020	Otros ingresos	11.1		
Guía de Isora	2019	Otros ingresos	11.8		
Guía de Isora	2018	Otros ingresos	12.7		
Guía de Isora	2017	Otros ingresos	12.4		
Guía de Isora	2016	Otros ingresos	12.1		
Guía de Isora	2015	Otros ingresos	12.4		
Güímar	2023	Sueldos y salarios	64.1		
Güímar	2022	Sueldos y salarios	63.8		
Güímar	2021	Sueldos y salarios	62.2		
Güímar	2020	Sueldos y salarios	60.4		
Güímar	2019	Sueldos y salarios	64.6		
Güímar	2018	Sueldos y salarios	64.1		
Güímar	2017	Sueldos y salarios	63.9		
Güímar	2016	Sueldos y salarios	63.5		
Güímar	2015	Sueldos y salarios	62.7		
Güímar	2023	Pensiones	19.9		
Güímar	2022	Pensiones	20		
Güímar	2021	Pensiones	20.3		
Güímar	2020	Pensiones	20.6		
Güímar	2019	Pensiones	20		
Güímar	2018	Pensiones	20.3		
Güímar	2017	Pensiones	21.2		
Güímar	2016	Pensiones	21.2		
Güímar	2015	Pensiones	22.1		
Güímar	2023	Prestaciones por desempleo	2.7		
Güímar	2022	Prestaciones por desempleo	2.9		
Güímar	2021	Prestaciones por desempleo	4.7		
Güímar	2020	Prestaciones por desempleo	7.3		
Güímar	2019	Prestaciones por desempleo	3.4		
Güímar	2018	Prestaciones por desempleo	3.5		
Güímar	2017	Prestaciones por desempleo	3.8		
Güímar	2016	Prestaciones por desempleo	4.2		
Güímar	2015	Prestaciones por desempleo	4.7		
Güímar	2023	Otras prestaciones	4		
Güímar	2022	Otras prestaciones	4.2		
Güímar	2021	Otras prestaciones	4.3		
Güímar	2020	Otras prestaciones	4.1		
Güímar	2019	Otras prestaciones	3.5		
Güímar	2018	Otras prestaciones	3.4		
Güímar	2017	Otras prestaciones	3		
Güímar	2016	Otras prestaciones	2.8		
Güímar	2015	Otras prestaciones	2.8		
Güímar	2023	Otros ingresos	9.3		
Güímar	2022	Otros ingresos	9		
Güímar	2021	Otros ingresos	8.6		
Güímar	2020	Otros ingresos	7.5		
Güímar	2019	Otros ingresos	8.5		
Güímar	2018	Otros ingresos	8.7		
Güímar	2017	Otros ingresos	8.1		
Güímar	2016	Otros ingresos	8.3		
Güímar	2015	Otros ingresos	7.8		
Icod de los Vinos	2023	Sueldos y salarios	57.1		
Icod de los Vinos	2022	Sueldos y salarios	56.1		
Icod de los Vinos	2021	Sueldos y salarios	52.8		
Icod de los Vinos	2020	Sueldos y salarios	51		
Icod de los Vinos	2019	Sueldos y salarios	57.3		
Icod de los Vinos	2018	Sueldos y salarios	57.3		
Icod de los Vinos	2017	Sueldos y salarios	56.8		
Icod de los Vinos	2016	Sueldos y salarios	56.1		
Icod de los Vinos	2015	Sueldos y salarios	54.6		
Icod de los Vinos	2023	Pensiones	22.7		
Icod de los Vinos	2022	Pensiones	23.3		
Icod de los Vinos	2021	Pensiones	23.5		
Icod de los Vinos	2020	Pensiones	23.9		
Icod de los Vinos	2019	Pensiones	22.6		
Icod de los Vinos	2018	Pensiones	22.6		
Icod de los Vinos	2017	Pensiones	23.3		
Icod de los Vinos	2016	Pensiones	23.9		
Icod de los Vinos	2015	Pensiones	24.9		
Icod de los Vinos	2023	Prestaciones por desempleo	3.2		
Icod de los Vinos	2022	Prestaciones por desempleo	3.6		
Icod de los Vinos	2021	Prestaciones por desempleo	7.3		
Icod de los Vinos	2020	Prestaciones por desempleo	10.3		
Icod de los Vinos	2019	Prestaciones por desempleo	4		
Icod de los Vinos	2018	Prestaciones por desempleo	4		
Icod de los Vinos	2017	Prestaciones por desempleo	4.2		
Icod de los Vinos	2016	Prestaciones por desempleo	4.7		
Icod de los Vinos	2015	Prestaciones por desempleo	5.4		
Icod de los Vinos	2023	Otras prestaciones	5		
Icod de los Vinos	2022	Otras prestaciones	5		
Icod de los Vinos	2021	Otras prestaciones	5.3		
Icod de los Vinos	2020	Otras prestaciones	5.1		
Icod de los Vinos	2019	Otras prestaciones	4.3		
Icod de los Vinos	2018	Otras prestaciones	4.1		
Icod de los Vinos	2017	Otras prestaciones	4		
Icod de los Vinos	2016	Otras prestaciones	3.6		
Icod de los Vinos	2015	Otras prestaciones	3.7		
Icod de los Vinos	2023	Otros ingresos	12.1		
Icod de los Vinos	2022	Otros ingresos	12.1		
Icod de los Vinos	2021	Otros ingresos	11.1		
Icod de los Vinos	2020	Otros ingresos	9.8		
Icod de los Vinos	2019	Otros ingresos	11.9		
Icod de los Vinos	2018	Otros ingresos	12		
Icod de los Vinos	2017	Otros ingresos	11.7		
Icod de los Vinos	2016	Otros ingresos	11.7		
Icod de los Vinos	2015	Otros ingresos	11.4		
San Cristóbal de La Laguna	2023	Sueldos y salarios	62.7		
San Cristóbal de La Laguna	2022	Sueldos y salarios	62.6		
San Cristóbal de La Laguna	2021	Sueldos y salarios	61.9		
San Cristóbal de La Laguna	2020	Sueldos y salarios	60.6		
San Cristóbal de La Laguna	2019	Sueldos y salarios	64.1		
San Cristóbal de La Laguna	2018	Sueldos y salarios	64.3		
San Cristóbal de La Laguna	2017	Sueldos y salarios	64.3		
San Cristóbal de La Laguna	2016	Sueldos y salarios	64.5		
San Cristóbal de La Laguna	2015	Sueldos y salarios	64.4		
San Cristóbal de La Laguna	2023	Pensiones	19.7		
San Cristóbal de La Laguna	2022	Pensiones	19.8		
San Cristóbal de La Laguna	2021	Pensiones	19.7		
San Cristóbal de La Laguna	2020	Pensiones	20.1		
San Cristóbal de La Laguna	2019	Pensiones	19		
San Cristóbal de La Laguna	2018	Pensiones	19.1		
San Cristóbal de La Laguna	2017	Pensiones	19.4		
San Cristóbal de La Laguna	2016	Pensiones	19.4		
San Cristóbal de La Laguna	2015	Pensiones	19.6		
San Cristóbal de La Laguna	2023	Prestaciones por desempleo	2.2		
San Cristóbal de La Laguna	2022	Prestaciones por desempleo	2.4		
San Cristóbal de La Laguna	2021	Prestaciones por desempleo	3.7		
San Cristóbal de La Laguna	2020	Prestaciones por desempleo	5.8		
San Cristóbal de La Laguna	2019	Prestaciones por desempleo	2.6		
San Cristóbal de La Laguna	2018	Prestaciones por desempleo	2.6		
San Cristóbal de La Laguna	2017	Prestaciones por desempleo	2.8		
San Cristóbal de La Laguna	2016	Prestaciones por desempleo	3.1		
San Cristóbal de La Laguna	2015	Prestaciones por desempleo	3.5		
San Cristóbal de La Laguna	2023	Otras prestaciones	4.2		
San Cristóbal de La Laguna	2022	Otras prestaciones	4.2		
San Cristóbal de La Laguna	2021	Otras prestaciones	4.1		
San Cristóbal de La Laguna	2020	Otras prestaciones	3.8		
San Cristóbal de La Laguna	2019	Otras prestaciones	3.4		
San Cristóbal de La Laguna	2018	Otras prestaciones	3.3		
San Cristóbal de La Laguna	2017	Otras prestaciones	3.3		
San Cristóbal de La Laguna	2016	Otras prestaciones	3		
San Cristóbal de La Laguna	2015	Otras prestaciones	2.9		
San Cristóbal de La Laguna	2023	Otros ingresos	11.3		
San Cristóbal de La Laguna	2022	Otros ingresos	11.1		
San Cristóbal de La Laguna	2021	Otros ingresos	10.6		
San Cristóbal de La Laguna	2020	Otros ingresos	9.7		
San Cristóbal de La Laguna	2019	Otros ingresos	10.8		
San Cristóbal de La Laguna	2018	Otros ingresos	10.7		
San Cristóbal de La Laguna	2017	Otros ingresos	10.2		
San Cristóbal de La Laguna	2016	Otros ingresos	10		
San Cristóbal de La Laguna	2015	Otros ingresos	9.7		
La Matanza de Acentejo	2023	Sueldos y salarios	64.3		
La Matanza de Acentejo	2022	Sueldos y salarios	64.3		
La Matanza de Acentejo	2021	Sueldos y salarios	62.8		
La Matanza de Acentejo	2020	Sueldos y salarios	60.8		
La Matanza de Acentejo	2019	Sueldos y salarios	64.1		
La Matanza de Acentejo	2018	Sueldos y salarios	64.7		
La Matanza de Acentejo	2017	Sueldos y salarios	64.6		
La Matanza de Acentejo	2016	Sueldos y salarios	64.5		
La Matanza de Acentejo	2015	Sueldos y salarios	63.9		
La Matanza de Acentejo	2023	Pensiones	17.1		
La Matanza de Acentejo	2022	Pensiones	17.3		
La Matanza de Acentejo	2021	Pensiones	17.3		
La Matanza de Acentejo	2020	Pensiones	17.9		
La Matanza de Acentejo	2019	Pensiones	17		
La Matanza de Acentejo	2018	Pensiones	16.9		
La Matanza de Acentejo	2017	Pensiones	17.5		
La Matanza de Acentejo	2016	Pensiones	18.4		
La Matanza de Acentejo	2015	Pensiones	18.4		
La Matanza de Acentejo	2023	Prestaciones por desempleo	3		
La Matanza de Acentejo	2022	Prestaciones por desempleo	3		
La Matanza de Acentejo	2021	Prestaciones por desempleo	5.4		
La Matanza de Acentejo	2020	Prestaciones por desempleo	8		
La Matanza de Acentejo	2019	Prestaciones por desempleo	3.4		
La Matanza de Acentejo	2018	Prestaciones por desempleo	3.5		
La Matanza de Acentejo	2017	Prestaciones por desempleo	4		
La Matanza de Acentejo	2016	Prestaciones por desempleo	4.6		
La Matanza de Acentejo	2015	Prestaciones por desempleo	5.2		
La Matanza de Acentejo	2023	Otras prestaciones	4.4		
La Matanza de Acentejo	2022	Otras prestaciones	4.3		
La Matanza de Acentejo	2021	Otras prestaciones	4.4		
La Matanza de Acentejo	2020	Otras prestaciones	4.3		
La Matanza de Acentejo	2019	Otras prestaciones	3.7		
La Matanza de Acentejo	2018	Otras prestaciones	3.8		
La Matanza de Acentejo	2017	Otras prestaciones	3.6		
La Matanza de Acentejo	2016	Otras prestaciones	3.4		
La Matanza de Acentejo	2015	Otras prestaciones	3.4		
La Matanza de Acentejo	2023	Otros ingresos	11.3		
La Matanza de Acentejo	2022	Otros ingresos	11.2		
La Matanza de Acentejo	2021	Otros ingresos	10.1		
La Matanza de Acentejo	2020	Otros ingresos	9.1		
La Matanza de Acentejo	2019	Otros ingresos	11.9		
La Matanza de Acentejo	2018	Otros ingresos	11.1		
La Matanza de Acentejo	2017	Otros ingresos	10.4		
La Matanza de Acentejo	2016	Otros ingresos	9.2		
La Matanza de Acentejo	2015	Otros ingresos	9.2		
La Orotava	2023	Sueldos y salarios	60		
La Orotava	2022	Sueldos y salarios	59.3		
La Orotava	2021	Sueldos y salarios	56.7		
La Orotava	2020	Sueldos y salarios	55		
La Orotava	2019	Sueldos y salarios	60.6		
La Orotava	2018	Sueldos y salarios	60		
La Orotava	2017	Sueldos y salarios	59.6		
La Orotava	2016	Sueldos y salarios	59.4		
La Orotava	2015	Sueldos y salarios	58.8		
La Orotava	2023	Pensiones	19.8		
La Orotava	2022	Pensiones	20		
La Orotava	2021	Pensiones	20		
La Orotava	2020	Pensiones	20.9		
La Orotava	2019	Pensiones	19.7		
La Orotava	2018	Pensiones	19.8		
La Orotava	2017	Pensiones	20.7		
La Orotava	2016	Pensiones	20.9		
La Orotava	2015	Pensiones	21.1		
La Orotava	2023	Prestaciones por desempleo	2.4		
La Orotava	2022	Prestaciones por desempleo	2.8		
La Orotava	2021	Prestaciones por desempleo	5.9		
La Orotava	2020	Prestaciones por desempleo	8.9		
La Orotava	2019	Prestaciones por desempleo	3.2		
La Orotava	2018	Prestaciones por desempleo	3.2		
La Orotava	2017	Prestaciones por desempleo	3.6		
La Orotava	2016	Prestaciones por desempleo	3.9		
La Orotava	2015	Prestaciones por desempleo	4.6		
La Orotava	2023	Otras prestaciones	4.4		
La Orotava	2022	Otras prestaciones	4.4		
La Orotava	2021	Otras prestaciones	4.4		
La Orotava	2020	Otras prestaciones	4.3		
La Orotava	2019	Otras prestaciones	3.6		
La Orotava	2018	Otras prestaciones	3.5		
La Orotava	2017	Otras prestaciones	3.4		
La Orotava	2016	Otras prestaciones	3.1		
La Orotava	2015	Otras prestaciones	3		
La Orotava	2023	Otros ingresos	13.5		
La Orotava	2022	Otros ingresos	13.5		
La Orotava	2021	Otros ingresos	13		
La Orotava	2020	Otros ingresos	11		
La Orotava	2019	Otros ingresos	12.9		
La Orotava	2018	Otros ingresos	13.5		
La Orotava	2017	Otros ingresos	12.8		
La Orotava	2016	Otros ingresos	12.7		
La Orotava	2015	Otros ingresos	12.5		
Puerto de la Cruz	2023	Sueldos y salarios	49.4		
Puerto de la Cruz	2022	Sueldos y salarios	48.3		
Puerto de la Cruz	2021	Sueldos y salarios	46.6		
Puerto de la Cruz	2020	Sueldos y salarios	44.3		
Puerto de la Cruz	2019	Sueldos y salarios	50.2		
Puerto de la Cruz	2018	Sueldos y salarios	50.5		
Puerto de la Cruz	2017	Sueldos y salarios	50.9		
Puerto de la Cruz	2016	Sueldos y salarios	51.2		
Puerto de la Cruz	2015	Sueldos y salarios	50.4		
Puerto de la Cruz	2023	Pensiones	25.5		
Puerto de la Cruz	2022	Pensiones	25.8		
Puerto de la Cruz	2021	Pensiones	26.5		
Puerto de la Cruz	2020	Pensiones	28.6		
Puerto de la Cruz	2019	Pensiones	25.9		
Puerto de la Cruz	2018	Pensiones	25.5		
Puerto de la Cruz	2017	Pensiones	25.6		
Puerto de la Cruz	2016	Pensiones	25.8		
Puerto de la Cruz	2015	Pensiones	26.1		
Puerto de la Cruz	2023	Prestaciones por desempleo	2		
Puerto de la Cruz	2022	Prestaciones por desempleo	2.4		
Puerto de la Cruz	2021	Prestaciones por desempleo	6.2		
Puerto de la Cruz	2020	Prestaciones por desempleo	8.8		
Puerto de la Cruz	2019	Prestaciones por desempleo	2.7		
Puerto de la Cruz	2018	Prestaciones por desempleo	2.7		
Puerto de la Cruz	2017	Prestaciones por desempleo	2.9		
Puerto de la Cruz	2016	Prestaciones por desempleo	3		
Puerto de la Cruz	2015	Prestaciones por desempleo	3.6		
Puerto de la Cruz	2023	Otras prestaciones	4.2		
Puerto de la Cruz	2022	Otras prestaciones	4.1		
Puerto de la Cruz	2021	Otras prestaciones	4.3		
Puerto de la Cruz	2020	Otras prestaciones	4.4		
Puerto de la Cruz	2019	Otras prestaciones	3.4		
Puerto de la Cruz	2018	Otras prestaciones	3.4		
Puerto de la Cruz	2017	Otras prestaciones	3.4		
Puerto de la Cruz	2016	Otras prestaciones	3.2		
Puerto de la Cruz	2015	Otras prestaciones	3.2		
Puerto de la Cruz	2023	Otros ingresos	18.9		
Puerto de la Cruz	2022	Otros ingresos	19.3		
Puerto de la Cruz	2021	Otros ingresos	16.4		
Puerto de la Cruz	2020	Otros ingresos	14		
Puerto de la Cruz	2019	Otros ingresos	17.9		
Puerto de la Cruz	2018	Otros ingresos	17.9		
Puerto de la Cruz	2017	Otros ingresos	17.2		
Puerto de la Cruz	2016	Otros ingresos	16.9		
Puerto de la Cruz	2015	Otros ingresos	16.7		
Los Realejos	2023	Sueldos y salarios	60.8		
Los Realejos	2022	Sueldos y salarios	60.8		
Los Realejos	2021	Sueldos y salarios	56.8		
Los Realejos	2020	Sueldos y salarios	54.8		
Los Realejos	2019	Sueldos y salarios	62.3		
Los Realejos	2018	Sueldos y salarios	61.4		
Los Realejos	2017	Sueldos y salarios	61.8		
Los Realejos	2016	Sueldos y salarios	61.6		
Los Realejos	2015	Sueldos y salarios	60.3		
Los Realejos	2023	Pensiones	20.1		
Los Realejos	2022	Pensiones	20.6		
Los Realejos	2021	Pensiones	20.7		
Los Realejos	2020	Pensiones	21.1		
Los Realejos	2019	Pensiones	20.1		
Los Realejos	2018	Pensiones	19.9		
Los Realejos	2017	Pensiones	20.6		
Los Realejos	2016	Pensiones	21.4		
Los Realejos	2015	Pensiones	22		
Los Realejos	2023	Prestaciones por desempleo	3		
Los Realejos	2022	Prestaciones por desempleo	3.6		
Los Realejos	2021	Prestaciones por desempleo	7.5		
Los Realejos	2020	Prestaciones por desempleo	10.8		
Los Realejos	2019	Prestaciones por desempleo	3.8		
Los Realejos	2018	Prestaciones por desempleo	3.8		
Los Realejos	2017	Prestaciones por desempleo	4.3		
Los Realejos	2016	Prestaciones por desempleo	4.8		
Los Realejos	2015	Prestaciones por desempleo	5.5		
Los Realejos	2023	Otras prestaciones	4.6		
Los Realejos	2022	Otras prestaciones	4.6		
Los Realejos	2021	Otras prestaciones	4.6		
Los Realejos	2020	Otras prestaciones	4.6		
Los Realejos	2019	Otras prestaciones	3.8		
Los Realejos	2018	Otras prestaciones	3.7		
Los Realejos	2017	Otras prestaciones	3.7		
Los Realejos	2016	Otras prestaciones	3.2		
Los Realejos	2015	Otras prestaciones	3.2		
Los Realejos	2023	Otros ingresos	11.5		
Los Realejos	2022	Otros ingresos	10.5		
Los Realejos	2021	Otros ingresos	10.4		
Los Realejos	2020	Otros ingresos	8.7		
Los Realejos	2019	Otros ingresos	10		
Los Realejos	2018	Otros ingresos	11.2		
Los Realejos	2017	Otros ingresos	9.7		
Los Realejos	2016	Otros ingresos	9.1		
Los Realejos	2015	Otros ingresos	9		
El Rosario	2023	Sueldos y salarios	64.5		
El Rosario	2022	Sueldos y salarios	64.5		
El Rosario	2021	Sueldos y salarios	63.8		
El Rosario	2020	Sueldos y salarios	63.4		
El Rosario	2019	Sueldos y salarios	66.6		
El Rosario	2018	Sueldos y salarios	67.7		
El Rosario	2017	Sueldos y salarios	68.1		
El Rosario	2016	Sueldos y salarios	68.9		
El Rosario	2015	Sueldos y salarios	69.4		
El Rosario	2023	Pensiones	15.4		
El Rosario	2022	Pensiones	15.7		
El Rosario	2021	Pensiones	15.7		
El Rosario	2020	Pensiones	16.2		
El Rosario	2019	Pensiones	14.2		
El Rosario	2018	Pensiones	14.1		
El Rosario	2017	Pensiones	13.8		
El Rosario	2016	Pensiones	14.1		
El Rosario	2015	Pensiones	13.7		
El Rosario	2023	Prestaciones por desempleo	1.5		
El Rosario	2022	Prestaciones por desempleo	1.7		
El Rosario	2021	Prestaciones por desempleo	3.1		
El Rosario	2020	Prestaciones por desempleo	4.7		
El Rosario	2019	Prestaciones por desempleo	1.8		
El Rosario	2018	Prestaciones por desempleo	1.8		
El Rosario	2017	Prestaciones por desempleo	1.8		
El Rosario	2016	Prestaciones por desempleo	2.2		
El Rosario	2015	Prestaciones por desempleo	2.4		
El Rosario	2023	Otras prestaciones	3		
El Rosario	2022	Otras prestaciones	3		
El Rosario	2021	Otras prestaciones	3		
El Rosario	2020	Otras prestaciones	3		
El Rosario	2019	Otras prestaciones	2.6		
El Rosario	2018	Otras prestaciones	2.5		
El Rosario	2017	Otras prestaciones	2.4		
El Rosario	2016	Otras prestaciones	2.2		
El Rosario	2015	Otras prestaciones	2.2		
El Rosario	2023	Otros ingresos	15.8		
El Rosario	2022	Otros ingresos	15.1		
El Rosario	2021	Otros ingresos	14.4		
El Rosario	2020	Otros ingresos	12.8		
El Rosario	2019	Otros ingresos	14.8		
El Rosario	2018	Otros ingresos	13.8		
El Rosario	2017	Otros ingresos	13.9		
El Rosario	2016	Otros ingresos	12.6		
El Rosario	2015	Otros ingresos	12.4		
San Juan de la Rambla	2023	Sueldos y salarios	63.4		
San Juan de la Rambla	2022	Sueldos y salarios	61.8		
San Juan de la Rambla	2021	Sueldos y salarios	58.1		
San Juan de la Rambla	2020	Sueldos y salarios	56.1		
San Juan de la Rambla	2019	Sueldos y salarios	63.1		
San Juan de la Rambla	2018	Sueldos y salarios	63.7		
San Juan de la Rambla	2017	Sueldos y salarios	63.3		
San Juan de la Rambla	2016	Sueldos y salarios	62.7		
San Juan de la Rambla	2015	Sueldos y salarios	61.2		
San Juan de la Rambla	2023	Pensiones	19.9		
San Juan de la Rambla	2022	Pensiones	19.6		
San Juan de la Rambla	2021	Pensiones	20.2		
San Juan de la Rambla	2020	Pensiones	20.1		
San Juan de la Rambla	2019	Pensiones	19.2		
San Juan de la Rambla	2018	Pensiones	19		
San Juan de la Rambla	2017	Pensiones	19.6		
San Juan de la Rambla	2016	Pensiones	20.3		
San Juan de la Rambla	2015	Pensiones	20.8		
San Juan de la Rambla	2023	Prestaciones por desempleo	3		
San Juan de la Rambla	2022	Prestaciones por desempleo	3.4		
San Juan de la Rambla	2021	Prestaciones por desempleo	7.2		
San Juan de la Rambla	2020	Prestaciones por desempleo	9.5		
San Juan de la Rambla	2019	Prestaciones por desempleo	4		
San Juan de la Rambla	2018	Prestaciones por desempleo	3.8		
San Juan de la Rambla	2017	Prestaciones por desempleo	4.2		
San Juan de la Rambla	2016	Prestaciones por desempleo	4.6		
San Juan de la Rambla	2015	Prestaciones por desempleo	5.4		
San Juan de la Rambla	2023	Otras prestaciones	4.7		
San Juan de la Rambla	2022	Otras prestaciones	5		
San Juan de la Rambla	2021	Otras prestaciones	5		
San Juan de la Rambla	2020	Otras prestaciones	5		
San Juan de la Rambla	2019	Otras prestaciones	4.2		
San Juan de la Rambla	2018	Otras prestaciones	3.7		
San Juan de la Rambla	2017	Otras prestaciones	3.4		
San Juan de la Rambla	2016	Otras prestaciones	3.1		
San Juan de la Rambla	2015	Otras prestaciones	3.4		
San Juan de la Rambla	2023	Otros ingresos	9		
San Juan de la Rambla	2022	Otros ingresos	10.2		
San Juan de la Rambla	2021	Otros ingresos	9.6		
San Juan de la Rambla	2020	Otros ingresos	9.3		
San Juan de la Rambla	2019	Otros ingresos	9.5		
San Juan de la Rambla	2018	Otros ingresos	9.8		
San Juan de la Rambla	2017	Otros ingresos	9.5		
San Juan de la Rambla	2016	Otros ingresos	9.3		
San Juan de la Rambla	2015	Otros ingresos	9.1		
San Miguel de Abona	2023	Sueldos y salarios	65.8		
San Miguel de Abona	2022	Sueldos y salarios	65.3		
San Miguel de Abona	2021	Sueldos y salarios	58.3		
San Miguel de Abona	2020	Sueldos y salarios	55		
San Miguel de Abona	2019	Sueldos y salarios	68.6		
San Miguel de Abona	2018	Sueldos y salarios	68.4		
San Miguel de Abona	2017	Sueldos y salarios	69.1		
San Miguel de Abona	2016	Sueldos y salarios	67.7		
San Miguel de Abona	2015	Sueldos y salarios	67.5		
San Miguel de Abona	2023	Pensiones	12.6		
San Miguel de Abona	2022	Pensiones	12.8		
San Miguel de Abona	2021	Pensiones	13.5		
San Miguel de Abona	2020	Pensiones	13.1		
San Miguel de Abona	2019	Pensiones	11.3		
San Miguel de Abona	2018	Pensiones	10.8		
San Miguel de Abona	2017	Pensiones	11.1		
San Miguel de Abona	2016	Pensiones	11.8		
San Miguel de Abona	2015	Pensiones	12		
San Miguel de Abona	2023	Prestaciones por desempleo	2.4		
San Miguel de Abona	2022	Prestaciones por desempleo	3		
San Miguel de Abona	2021	Prestaciones por desempleo	11.3		
San Miguel de Abona	2020	Prestaciones por desempleo	16.3		
San Miguel de Abona	2019	Prestaciones por desempleo	3.7		
San Miguel de Abona	2018	Prestaciones por desempleo	3.6		
San Miguel de Abona	2017	Prestaciones por desempleo	3.9		
San Miguel de Abona	2016	Prestaciones por desempleo	4.2		
San Miguel de Abona	2015	Prestaciones por desempleo	4.8		
San Miguel de Abona	2023	Otras prestaciones	3.3		
San Miguel de Abona	2022	Otras prestaciones	3.2		
San Miguel de Abona	2021	Otras prestaciones	3.7		
San Miguel de Abona	2020	Otras prestaciones	3.3		
San Miguel de Abona	2019	Otras prestaciones	2.7		
San Miguel de Abona	2018	Otras prestaciones	2.6		
San Miguel de Abona	2017	Otras prestaciones	2.1		
San Miguel de Abona	2016	Otras prestaciones	1.9		
San Miguel de Abona	2015	Otras prestaciones	2		
San Miguel de Abona	2023	Otros ingresos	15.9		
San Miguel de Abona	2022	Otros ingresos	15.7		
San Miguel de Abona	2021	Otros ingresos	13.2		
San Miguel de Abona	2020	Otros ingresos	12.3		
San Miguel de Abona	2019	Otros ingresos	13.8		
San Miguel de Abona	2018	Otros ingresos	14.6		
San Miguel de Abona	2017	Otros ingresos	13.8		
San Miguel de Abona	2016	Otros ingresos	14.4		
San Miguel de Abona	2015	Otros ingresos	13.8		
Santa Cruz de Tenerife	2023	Sueldos y salarios	58.6		
Santa Cruz de Tenerife	2022	Sueldos y salarios	58.1		
Santa Cruz de Tenerife	2021	Sueldos y salarios	57.3		
Santa Cruz de Tenerife	2020	Sueldos y salarios	55.8		
Santa Cruz de Tenerife	2019	Sueldos y salarios	58.7		
Santa Cruz de Tenerife	2018	Sueldos y salarios	58.8		
Santa Cruz de Tenerife	2017	Sueldos y salarios	58.7		
Santa Cruz de Tenerife	2016	Sueldos y salarios	58.7		
Santa Cruz de Tenerife	2015	Sueldos y salarios	58.7		
Santa Cruz de Tenerife	2023	Pensiones	20.7		
Santa Cruz de Tenerife	2022	Pensiones	21.2		
Santa Cruz de Tenerife	2021	Pensiones	21.5		
Santa Cruz de Tenerife	2020	Pensiones	22.7		
Santa Cruz de Tenerife	2019	Pensiones	21.4		
Santa Cruz de Tenerife	2018	Pensiones	21.6		
Santa Cruz de Tenerife	2017	Pensiones	21.9		
Santa Cruz de Tenerife	2016	Pensiones	22.2		
Santa Cruz de Tenerife	2015	Pensiones	22.5		
Santa Cruz de Tenerife	2023	Prestaciones por desempleo	1.9		
Santa Cruz de Tenerife	2022	Prestaciones por desempleo	2		
Santa Cruz de Tenerife	2021	Prestaciones por desempleo	3.3		
Santa Cruz de Tenerife	2020	Prestaciones por desempleo	5		
Santa Cruz de Tenerife	2019	Prestaciones por desempleo	2.2		
Santa Cruz de Tenerife	2018	Prestaciones por desempleo	2.2		
Santa Cruz de Tenerife	2017	Prestaciones por desempleo	2.4		
Santa Cruz de Tenerife	2016	Prestaciones por desempleo	2.7		
Santa Cruz de Tenerife	2015	Prestaciones por desempleo	3		
Santa Cruz de Tenerife	2023	Otras prestaciones	4.3		
Santa Cruz de Tenerife	2022	Otras prestaciones	4.3		
Santa Cruz de Tenerife	2021	Otras prestaciones	4.3		
Santa Cruz de Tenerife	2020	Otras prestaciones	4		
Santa Cruz de Tenerife	2019	Otras prestaciones	3.5		
Santa Cruz de Tenerife	2018	Otras prestaciones	3.4		
Santa Cruz de Tenerife	2017	Otras prestaciones	3.3		
